0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A4_,Expected Annual Damage A5_,Total Costs,Expected Number of Deaths_
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,5,0,0,0,0,163630323.0834439,49793953.698439546,538619.0276035066,5175927.395008057,410328338.61672944,0.018028129353568022
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,1,0,0,6,0,0,0,0,185978946.2385819,10147457.513440134,538619.0276035066,0.0,375139656.2143038,0.008254320615606216
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,3,1,0,0,5,0,0,0,0,178512807.57747057,25902809.415657848,0.0,0.0,430496280.8973832,0.10652698076984284
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,1,0,0,6,0,0,0,0,177406687.91664794,35357877.558230124,0.0,0.0,409238351.0061111,0.0038409716462400206
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,1,0,0,5,0,0,0,0,186733216.53122932,41122237.271870665,2377950.3970544524,0.0,352653997.0858968,0.06652545555653673
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,1,0,0,179856691.49415872,10017216.90074899,538619.0276035066,0.0,428867655.5599904,0.06701829214609353
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,7,0,0,5,0,0,0,0,180934661.35116184,12468763.081841495,1663859.1171907042,0.0,385798863.89933664,0.09257254758296633
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,7,0,0,5,0,0,0,0,178726786.11827177,14443753.831939992,538619.0276035066,0.0,392683685.0949515,0.012519270925578837
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,3,7,0,0,0,0,219729165.07811928,3009295.926162111,11492674.877471216,2617172.9106145212,332599850.9855888,0.005165136536705998
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,2,2,6,0,0,0,0,218409815.99880543,3009387.420161236,9296092.77208453,22144860.34113677,325600576.59974,0.006471582970239339
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,2,0,5,0,1,2,3,6,0,0,0,0,203766535.1074795,3498278.133057938,2200913.895772899,0.0,449793610.3127954,0.0028175060680692096
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,1,6,0,1,1,5,8,0,0,0,0,227276430.680268,794710.1515429537,1877821.715552395,7851518.731843564,352656116.76802653,0.01422946268961559
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,5,0,0,2,0,4,0,3,2,2,6,0,0,0,0,200457323.76872438,7614172.4489206,5666836.631463433,0.0,336919775.9758204,0.013739032189997238
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,0,1,2,9,0,0,0,0,233141919.8116126,334704.4804761909,957782.1445531414,0.0,312755120.3959954,0.0003239608761186408
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,1,0,6,0,0,0,0,200514849.65648037,4780435.700063545,0.0,0.0,286785740.2187382,0.033687070785785374
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,6,2,6,0,0,0,0,218409815.99880543,3009387.420161236,8611294.064204263,22491144.449837007,332562556.86991626,0.006454757472736328
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,3,1,3,6,0,0,0,0,205238129.70173648,2369472.1392122293,2834606.654197972,0.0,453077051.2664583,0.0013652073400170347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,1,0,7,0,0,0,0,215892660.2281404,11962810.739484191,0.0,0.0,266777537.63284692,0.014464073633962656
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,1,1,5,8,0,0,0,0,227276465.25405166,794744.7253266101,1877821.715552395,7851518.731843564,327823291.28663355,0.005122606568261611
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,3,6,0,0,0,0,193712727.328205,7614382.664538499,10549928.15289467,0.0,374238846.06582665,0.006396132873796561
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,1,3,7,0,0,0,0,203653401.97425053,4718970.661999421,0.0,0.0,331728547.8114866,0.03284758391889277
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,3,7,0,0,0,0,204373527.93850127,4719272.820668813,0.0,0.0,323734213.046892,0.004927137587833916
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,1,1,6,0,0,0,0,193770347.93875137,4780740.6384718325,0.0,0.0,372639293.1988116,0.005053060617867806
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,7,0,0,0,0,6,0,0,0,1,6,0,0,1,2,8,0,0,0,0,227276430.680268,794710.1515429537,2562620.4234326635,5234345.8212290425,403548594.8465227,0.010738560825026257
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,4,0,0,0,0,4,0,0,0,0,6,0,0,5,0,7,0,0,0,0,201978390.1976926,4719152.668162632,0.0,0.0,364535709.982417,0.011825130210801397
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,1,3,6,0,0,0,0,218409815.99880543,3009387.420161236,11204273.46500473,14282394.249207668,319519125.6377037,0.004869355174496656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,210663133.7859126,16446406.142019419,1234807.9716351442,0.0,269625200.91998667,0.05521155188368151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,2,0,6,0,0,0,0,209852303.5807158,17009152.26091204,2379842.5899847383,0.0,277785505.4374533,0.023126696129092024
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,1,2,8,0,0,0,0,220961489.29447663,1750115.596595361,2235351.1668437826,0.0,304298452.3941455,0.0032549755350295235
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,1,3,8,0,0,7,0,224676101.40059412,794781.4599717451,2562620.4234326635,0.0,394794219.9457453,0.00028488477206185505
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,2,3,6,0,0,0,0,193712727.328205,7614382.664538499,8108382.392179051,0.0,380855994.58363104,0.006060364809814372
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,5,0,0,1,0,6,0,0,1,2,8,0,0,7,0,224676064.665949,794744.7253266101,2562620.4234326635,0.0,417388204.5875041,0.000854654316185565
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,3,0,0,6,0,0,1,2,8,0,0,0,0,230099194.69987893,794710.1515429537,2562620.4234326635,5234345.8212290425,346124749.3383213,0.010738560825026257
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,219729256.5721184,3009387.420161236,13797252.865805196,0.0,322618272.46005905,0.001849758222702001
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,1,1,8,0,0,0,0,224676087.49004835,794767.5494259772,2562620.4234326635,5234345.8212290425,339508363.20554656,0.0016107841237539386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,7,0,0,1,0,7,0,0,0,0,216889448.168985,10136834.660717832,0.0,0.0,261228000.8526639,0.010783660426532615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,211911878.6585665,16177464.702149691,0.0,0.0,269909919.6305353,0.022843427689460703
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,0,5,8,0,0,0,0,230099252.09776196,794767.5494259772,2959017.718846444,2617172.9106145212,340522202.05689365,0.0010421542779379496
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,2,1,2,9,0,0,0,3,230541519.2235099,334704.4804761909,669380.7320866538,0.0,392133968.6313019,0.0002159739174124272
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,3,0,7,0,0,0,0,219729165.07811928,3009295.926162111,9188096.889137236,5234345.8212290425,332912454.31967056,0.005890853338927195
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,1,3,7,0,0,0,0,206767220.2256482,3952698.4139004047,9245521.284071747,4541777.603828575,338139122.6168817,0.0033122114124544124
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,1,3,7,0,0,0,1,212657152.2233077,316367.26558124885,905346.9978146784,2311236.867812117,478961028.5581321,0.004499166888136596
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,2,2,6,0,0,0,0,202847449.42278925,3952768.7724571214,9245521.284071747,21798576.23243653,343786113.79808104,0.0059219486343143335
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,0,0,0,206973928.52660394,4719272.820668813,0.0,0.0,315993064.91067165,0.004927137587833916
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,1,2,0,7,0,0,0,0,201978510.35019878,4719272.820668813,0.0,0.0,328006519.5728864,0.004927137587833916
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,2,6,0,0,0,0,198074773.47747558,7626639.745974308,10823947.994242687,3036822.0242891638,326435928.1841124,0.005635653864454626
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,5,3,7,0,0,0,0,206767290.58420488,3952768.7724571214,8572426.22008187,4541777.603828575,336516943.9321637,0.002568919609821036
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,1,3,8,0,0,0,0,227276465.25405166,794744.7253266101,2562620.4234326635,5234345.8212290425,314106603.8935963,0.003865881897009452
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,1,0,6,0,1,1,3,8,0,3,0,0,227276501.98869678,794781.4599717451,1877821.715552395,0.0,411794582.1389464,0.0002019217323419271
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,0,3,8,0,0,0,0,227276501.98869678,794781.4599717451,2959017.718846444,2617172.9106145212,334500019.20562065,0.0008337234223503596
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,1,0,4,7,0,7,0,0,206960569.08289093,1254784.6345301245,605570.3309304962,0.0,499886896.5207554,0.007306491522299095
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,3,2,6,0,0,0,0,202847449.42278925,3952768.7724571214,8572426.22008187,21798576.23243653,344702083.2552338,0.00584109911417184
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,3,2,3,9,0,0,0,0,230541528.54124096,334713.7982072613,669380.7320866538,0.0,356582658.8424675,8.998913225517801e-05
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,6,1,5,8,0,0,0,0,220961536.28456056,1750162.5866793117,1562256.1028539059,0.0,328605769.9253961,0.0012551779060841848
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,1,1,7,8,0,0,0,7,224676087.49004835,794767.5494259772,1877821.715552395,5234345.8212290425,415305861.7245364,0.0015070803241040286
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,1,1,3,7,0,0,0,0,206960651.8574363,1254867.4090754522,605570.3309304962,0.0,450766527.0026505,0.0010959737283448645
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,0,3,8,0,0,7,0,224676101.40059412,794781.4599717451,2959017.718846444,0.0,387104674.66212463,0.0003318521588797118
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,1,3,7,0,0,0,0,208333038.20046884,952059.9693868486,0.0,0.0,444103500.6981138,0.0010183965694715302
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,2,1,2,8,0,0,0,0,230099194.69987893,794710.1515429537,1589420.3030859074,7851518.731843564,327306335.413424,0.013929498915431663
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,1,3,8,0,0,3,0,227276465.25405166,794744.7253266101,2562620.4234326635,0.0,348583729.74089825,0.000854654316185565
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,1,0,7,8,0,0,0,0,227276465.25405166,794744.7253266101,2166223.1280188826,7851518.731843564,323675860.3419173,0.005230593526967825
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,1,1,4,7,0,0,0,0,208332977.70014685,951999.4690648764,0.0,0.0,454431500.4090383,0.006789310463143533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,212157891.36756858,12794498.29824654,3813049.4383327477,0.0,258027635.58696118,0.014936187700014859
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,1,3,6,0,0,0,0,205447489.33790216,3952408.099467351,11153701.976991944,13936110.14050743,340301951.37399924,0.038668053314334906
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,0,0,6,0,0,0,0,202190227.11974862,4780619.380610655,0.0,0.0,280729247.1963143,0.012127345482882733
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,0,1,0,8,0,0,0,0,230973061.54563385,2816147.234187671,0.0,0.0,279766098.174283,0.004790723162464236
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,5,0,0,0,0,5,0,5,0,0,6,0,1,1,7,8,0,0,0,0,211714079.65006575,1738107.0496527792,1562256.1028539059,0.0,428219556.47735125,0.0009843380184351071
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,2,2,7,0,0,0,5,208877642.55996037,3171858.11159952,0.0,0.0,346613971.91719204,0.02251376887383675
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,4,1,4,8,0,0,0,0,218286166.89249974,0.0,0.0,0.0,467509228.5937002,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,1,1,0,8,0,0,0,0,230078840.49561486,3597119.9668898163,1562256.1028539059,0.0,287384989.1086724,0.033285646418803126
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,1,0,7,0,0,0,0,206960651.8574363,1254867.4090754522,866479.1536922854,0.0,431970240.0117897,0.0011347623077815317
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,7,0,1,0,5,6,0,0,0,0,207013597.62715584,952059.9693868486,0.0,0.0,446205985.20210093,0.0010183965694715302
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,2,3,7,0,0,0,0,206767290.58420488,3952768.7724571214,9245521.284071747,4541777.603828575,331819116.9804754,0.0026497691299635297
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,7,0,0,0,0,6,0,0,0,0,6,0,3,1,2,8,0,0,0,0,227276501.98869678,794781.4599717451,1589420.3030859074,7851518.731843564,366475516.3139912,0.0016715398698517996
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,7,0,0,1,4,7,0,0,0,0,206408681.07325494,3172108.9102075775,0.0,0.0,384463041.4255919,0.0027016522648604093
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,4,2,6,0,0,0,0,218608058.48083848,316367.26558124885,905346.9978146784,4622473.735624234,428540278.23604965,0.008169724198103995
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,6,3,7,0,0,0,0,200022413.56951094,3952698.4139004047,8572426.22008187,4541777.603828575,416498666.68358004,0.003211149512276295
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,1,1,8,0,0,0,0,231960678.19302145,980999.8619643392,0.0,0.0,282444578.15924025,0.007185396591788339
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,1,2,2,9,0,0,0,0,231926803.008387,794781.4599717451,1877821.715552395,0.0,321339942.8749508,0.0002019217323419271
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,0,3,6,0,0,0,0,199709275.84438306,4694685.6935476065,0.0,0.0,440535193.0317617,0.004876768375820362
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,1,1,1,8,0,0,0,0,218349051.65294376,1738078.543165146,1562256.1028539059,0.0,338660343.84497184,0.0012304225230438841
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,1,2,7,0,0,0,0,208877764.1592855,3171979.710924639,0.0,0.0,298658515.63450867,0.008104956794581229
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,1,2,3,9,0,0,0,0,233141905.69717973,334690.3660433269,669380.7320866538,0.0,324295859.922731,0.0005999275483678533
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,1,0,6,0,0,1,3,8,0,0,0,0,211713933.5197214,1737960.9193084063,2235351.1668437826,0.0,351138791.21166337,0.008876562821480008
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,1,1,6,0,0,0,0,202847379.06423256,3952698.4139004047,9245521.284071747,24835398.256725695,351905686.8463435,0.008119533119670412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,1,2,6,0,0,0,0,208238245.70770118,12794693.799794758,2611905.5713286176,0.0,268810920.5830209,0.011823695354140238
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,200515228.49760878,4780814.541191959,0.0,0.0,279055029.2164996,0.004042448494294243
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,2,0,6,0,0,0,0,193770421.8414715,4780814.541191959,0.0,0.0,365879985.7094005,0.004042448494294243
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,1,0,7,0,0,0,0,210552957.9420066,3171979.710924639,0.0,0.0,291321671.52277917,0.008104956794581229
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,1,0,7,0,0,0,0,213164499.1287866,7749576.7289361395,13328909.540573077,0.0,278877742.4678082,0.005543519334278232
