0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A4_,Expected Annual Damage A5_,Total Costs,Expected Number of Deaths_,scenario_name
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,0,3,0,0,10,0,0,1,0,6,0,1,0,0,172477607.93825316,45728675.2528786,0.0,0.0,483351321.3070485,0.0135851971446906,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,1,0,2,0,5,0,0,0,0,181570881.6924268,17377347.991994653,1333302.0537409848,3852179.484837246,383241894.5423549,0.0113202939873268,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,1,1,0,5,0,0,0,0,178513840.50551668,15903996.89465432,0.0,0.0,427441217.7547104,0.0159790471154764,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,1,5,6,0,0,0,0,185167599.26387107,10709686.862818705,2612792.6275789165,0.0,388684907.5804473,0.0253657751358368,good_scen
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,162817746.61733302,50354953.5564181,3813049.438332748,0.0,356082495.8184251,0.1530180757422092,good_scen
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,5,0,0,0,0,163630323.0834439,49793953.698439546,538619.0276035066,5175927.395008057,410328338.61672944,0.018028129353568,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,1,0,0,6,0,0,0,0,185978946.2385819,10147457.513440134,538619.0276035066,0.0,375139656.2143038,0.0082543206156062,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,3,1,0,0,5,0,0,0,0,178512807.57747057,25902809.415657848,0.0,0.0,430496280.8973832,0.1065269807698428,good_scen
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,1,0,0,6,0,0,0,0,177406687.91664794,35357877.558230124,0.0,0.0,409238351.0061111,0.00384097164624,good_scen
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,1,0,0,5,0,0,0,0,186733216.5312293,41122237.271870665,2377950.3970544524,0.0,352653997.0858968,0.0665254555565367,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,1,0,0,5,0,1,0,0,179856691.49415872,10017216.90074899,538619.0276035066,0.0,428867655.5599904,0.0670182921460935,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,7,0,0,5,0,0,0,0,180934661.35116184,12468763.081841497,1663859.1171907042,0.0,385798863.89933664,0.0925725475829663,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,7,0,0,5,0,0,0,0,178726786.11827177,14443753.831939992,538619.0276035066,0.0,392683685.0949515,0.0125192709255788,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,3,7,0,0,0,0,219729165.07811928,3009295.926162111,11492674.877471216,2617172.910614521,332599850.9855888,0.0051651365367059,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,2,2,6,0,0,0,0,218409815.99880543,3009387.420161236,9296092.77208453,22144860.34113677,325600576.59974,0.0064715829702393,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,2,0,5,0,1,2,3,6,0,0,0,0,203766535.1074795,3498278.133057938,2200913.895772899,0.0,449793610.3127954,0.0028175060680692,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,1,6,0,1,1,5,8,0,0,0,0,227276430.680268,794710.1515429537,1877821.715552395,7851518.731843564,352656116.76802653,0.0142294626896155,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,5,0,0,2,0,4,0,3,2,2,6,0,0,0,0,200457323.7687244,7614172.4489206,5666836.631463433,0.0,336919775.9758204,0.0137390321899972,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,0,1,2,9,0,0,0,0,233141919.8116126,334704.4804761909,957782.1445531414,0.0,312755120.3959954,0.0003239608761186,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,1,0,6,0,0,0,0,200514849.6564804,4780435.700063545,0.0,0.0,286785740.2187382,0.0336870707857853,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,6,2,6,0,0,0,0,218409815.99880543,3009387.420161236,8611294.064204263,22491144.449837007,332562556.86991626,0.0064547574727363,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,3,1,3,6,0,0,0,0,205238129.70173648,2369472.1392122293,2834606.654197972,0.0,453077051.2664583,0.001365207340017,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,1,0,7,0,0,0,0,215892660.2281404,11962810.739484193,0.0,0.0,266777537.6328469,0.0144640736339626,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,1,1,5,8,0,0,0,0,227276465.2540517,794744.7253266101,1877821.715552395,7851518.731843564,327823291.28663355,0.0051226065682616,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,3,6,0,0,0,0,193712727.328205,7614382.664538499,10549928.15289467,0.0,374238846.06582665,0.0063961328737965,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,1,3,7,0,0,0,0,203653401.97425053,4718970.661999421,0.0,0.0,331728547.8114866,0.0328475839188927,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,3,7,0,0,0,0,204373527.93850127,4719272.820668813,0.0,0.0,323734213.046892,0.0049271375878339,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,1,1,6,0,0,0,0,193770347.93875137,4780740.6384718325,0.0,0.0,372639293.1988116,0.0050530606178678,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,7,0,0,0,0,6,0,0,0,1,6,0,0,1,2,8,0,0,0,0,227276430.680268,794710.1515429537,2562620.4234326635,5234345.8212290425,403548594.8465227,0.0107385608250262,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,4,0,0,0,0,4,0,0,0,0,6,0,0,5,0,7,0,0,0,0,201978390.1976926,4719152.668162632,0.0,0.0,364535709.982417,0.0118251302108013,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,1,3,6,0,0,0,0,218409815.99880543,3009387.420161236,11204273.46500473,14282394.249207668,319519125.6377037,0.0048693551744966,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,210663133.7859126,16446406.14201942,1234807.9716351442,0.0,269625200.91998667,0.0552115518836815,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,2,0,6,0,0,0,0,209852303.5807158,17009152.26091204,2379842.5899847383,0.0,277785505.4374533,0.023126696129092,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,1,2,8,0,0,0,0,220961489.29447663,1750115.596595361,2235351.166843782,0.0,304298452.3941455,0.0032549755350295,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,1,3,8,0,0,7,0,224676101.4005941,794781.4599717451,2562620.4234326635,0.0,394794219.9457453,0.0002848847720618,good_scen
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,2,3,6,0,0,0,0,193712727.328205,7614382.664538499,8108382.392179051,0.0,380855994.58363104,0.0060603648098143,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,5,0,0,1,0,6,0,0,1,2,8,0,0,7,0,224676064.665949,794744.7253266101,2562620.4234326635,0.0,417388204.5875041,0.0008546543161855,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,3,0,0,6,0,0,1,2,8,0,0,0,0,230099194.69987893,794710.1515429537,2562620.4234326635,5234345.8212290425,346124749.3383213,0.0107385608250262,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,219729256.5721184,3009387.420161236,13797252.865805196,0.0,322618272.46005905,0.001849758222702,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,1,1,8,0,0,0,0,224676087.49004835,794767.5494259772,2562620.4234326635,5234345.8212290425,339508363.20554656,0.0016107841237539,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,7,0,0,1,0,7,0,0,0,0,216889448.168985,10136834.660717832,0.0,0.0,261228000.8526639,0.0107836604265326,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,0,0,0,211911878.6585665,16177464.702149693,0.0,0.0,269909919.6305353,0.0228434276894607,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,0,5,8,0,0,0,0,230099252.097762,794767.5494259772,2959017.718846444,2617172.910614521,340522202.05689365,0.0010421542779379,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,2,1,2,9,0,0,0,3,230541519.2235099,334704.4804761909,669380.7320866538,0.0,392133968.6313019,0.0002159739174124,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,3,0,7,0,0,0,0,219729165.07811928,3009295.926162111,9188096.889137236,5234345.8212290425,332912454.31967056,0.0058908533389271,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,1,1,3,7,0,0,0,0,206767220.2256482,3952698.4139004047,9245521.284071747,4541777.603828575,338139122.6168817,0.0033122114124544,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,1,3,7,0,0,0,1,212657152.2233077,316367.26558124885,905346.9978146784,2311236.867812117,478961028.5581321,0.0044991668881365,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,2,2,6,0,0,0,0,202847449.42278925,3952768.7724571214,9245521.284071747,21798576.23243653,343786113.79808104,0.0059219486343143,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,7,0,0,0,0,206973928.52660397,4719272.820668813,0.0,0.0,315993064.91067165,0.0049271375878339,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,1,2,0,7,0,0,0,0,201978510.3501988,4719272.820668813,0.0,0.0,328006519.5728864,0.0049271375878339,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,2,6,0,0,0,0,198074773.4774756,7626639.745974308,10823947.994242689,3036822.024289164,326435928.1841124,0.0056356538644546,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,5,3,7,0,0,0,0,206767290.58420488,3952768.7724571214,8572426.22008187,4541777.603828575,336516943.9321637,0.002568919609821,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,1,3,8,0,0,0,0,227276465.2540517,794744.7253266101,2562620.4234326635,5234345.8212290425,314106603.8935963,0.0038658818970094,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,1,0,6,0,1,1,3,8,0,3,0,0,227276501.9886968,794781.4599717451,1877821.715552395,0.0,411794582.1389464,0.0002019217323419,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,0,3,8,0,0,0,0,227276501.9886968,794781.4599717451,2959017.718846444,2617172.910614521,334500019.20562065,0.0008337234223503,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,1,0,4,7,0,7,0,0,206960569.08289093,1254784.6345301245,605570.3309304962,0.0,499886896.5207554,0.007306491522299,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,3,2,6,0,0,0,0,202847449.42278925,3952768.7724571214,8572426.22008187,21798576.23243653,344702083.2552338,0.0058410991141718,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,7,0,3,2,3,9,0,0,0,0,230541528.54124096,334713.7982072613,669380.7320866538,0.0,356582658.8424675,8.998913225517801e-05,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,6,1,5,8,0,0,0,0,220961536.28456056,1750162.5866793117,1562256.102853906,0.0,328605769.9253961,0.0012551779060841,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,1,1,7,8,0,0,0,7,224676087.49004835,794767.5494259772,1877821.715552395,5234345.8212290425,415305861.7245364,0.001507080324104,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,1,1,3,7,0,0,0,0,206960651.8574363,1254867.4090754522,605570.3309304962,0.0,450766527.0026505,0.0010959737283448,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,5,0,0,0,0,6,0,0,0,3,8,0,0,7,0,224676101.4005941,794781.4599717451,2959017.718846444,0.0,387104674.66212463,0.0003318521588797,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,1,3,7,0,0,0,0,208333038.20046884,952059.9693868486,0.0,0.0,444103500.6981138,0.0010183965694715,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,2,1,2,8,0,0,0,0,230099194.69987893,794710.1515429537,1589420.3030859074,7851518.731843564,327306335.413424,0.0139294989154316,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,1,3,8,0,0,3,0,227276465.2540517,794744.7253266101,2562620.4234326635,0.0,348583729.74089825,0.0008546543161855,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,1,0,7,8,0,0,0,0,227276465.2540517,794744.7253266101,2166223.1280188826,7851518.731843564,323675860.3419173,0.0052305935269678,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,1,1,4,7,0,0,0,0,208332977.70014685,951999.4690648764,0.0,0.0,454431500.4090383,0.0067893104631435,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,212157891.36756855,12794498.29824654,3813049.438332748,0.0,258027635.5869612,0.0149361877000148,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,1,3,6,0,0,0,0,205447489.33790216,3952408.099467351,11153701.976991944,13936110.14050743,340301951.37399924,0.0386680533143349,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,0,0,6,0,0,0,0,202190227.11974865,4780619.380610655,0.0,0.0,280729247.1963143,0.0121273454828827,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,0,1,0,8,0,0,0,0,230973061.54563385,2816147.234187671,0.0,0.0,279766098.174283,0.0047907231624642,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,5,0,0,0,0,5,0,5,0,0,6,0,1,1,7,8,0,0,0,0,211714079.65006572,1738107.0496527792,1562256.102853906,0.0,428219556.4773513,0.0009843380184351,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,2,2,7,0,0,0,5,208877642.5599604,3171858.11159952,0.0,0.0,346613971.91719204,0.0225137688738367,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,4,1,4,8,0,0,0,0,218286166.89249972,0.0,0.0,0.0,467509228.5937002,0.0,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,1,1,0,8,0,0,0,0,230078840.4956149,3597119.9668898163,1562256.102853906,0.0,287384989.1086724,0.0332856464188031,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,1,0,7,0,0,0,0,206960651.8574363,1254867.4090754522,866479.1536922854,0.0,431970240.0117897,0.0011347623077815,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,7,0,1,0,5,6,0,0,0,0,207013597.62715584,952059.9693868486,0.0,0.0,446205985.2021009,0.0010183965694715,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,2,3,7,0,0,0,0,206767290.58420488,3952768.7724571214,9245521.284071747,4541777.603828575,331819116.9804754,0.0026497691299635,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,7,0,0,0,0,6,0,0,0,0,6,0,3,1,2,8,0,0,0,0,227276501.9886968,794781.4599717451,1589420.3030859074,7851518.731843564,366475516.3139912,0.0016715398698517,good_scen
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,7,0,0,1,4,7,0,0,0,0,206408681.0732549,3172108.910207577,0.0,0.0,384463041.4255919,0.0027016522648604,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,0,4,2,6,0,0,0,0,218608058.48083848,316367.26558124885,905346.9978146784,4622473.735624234,428540278.23604965,0.0081697241981039,good_scen
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,6,3,7,0,0,0,0,200022413.5695109,3952698.4139004047,8572426.22008187,4541777.603828575,416498666.68358,0.0032111495122762,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,1,1,8,0,0,0,0,231960678.19302145,980999.8619643392,0.0,0.0,282444578.15924025,0.0071853965917883,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,0,0,6,0,1,2,2,9,0,0,0,0,231926803.008387,794781.4599717451,1877821.715552395,0.0,321339942.8749508,0.0002019217323419,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,0,0,3,6,0,0,0,0,199709275.84438303,4694685.693547607,0.0,0.0,440535193.0317617,0.0048767683758203,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,1,1,1,8,0,0,0,0,218349051.65294376,1738078.543165146,1562256.102853906,0.0,338660343.84497184,0.0012304225230438,good_scen
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,1,2,7,0,0,0,0,208877764.1592855,3171979.710924639,0.0,0.0,298658515.63450867,0.0081049567945812,good_scen
