0_RfR 0,0_RfR 1,0_RfR 2,0_RfR 3,0_RfR 4,1_RfR 0,1_RfR 1,1_RfR 2,1_RfR 3,1_RfR 4,2_RfR 0,2_RfR 1,2_RfR 2,2_RfR 3,2_RfR 4,3_RfR 0,3_RfR 1,3_RfR 2,3_RfR 3,3_RfR 4,4_RfR 0,4_RfR 1,4_RfR 2,4_RfR 3,4_RfR 4,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.1_DikeIncrease 3,A.1_DikeIncrease 4,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.2_DikeIncrease 3,A.2_DikeIncrease 4,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.3_DikeIncrease 3,A.3_DikeIncrease 4,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.4_DikeIncrease 3,A.4_DikeIncrease 4,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.5_DikeIncrease 3,A.5_DikeIncrease 4,Total_period_Costs_0,Total_period_Costs_1,Expected Annual Damage A1_,Expected Annual Damage A2_,Expected Annual Damage A3_,Total Costs,Expected Number of Deaths_
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,1,0,10,0,2,0,0,0,35302275.048852324,37210128.62505163,0.0,26838156.739402186,0.0,420896434.1343883,0.048629733750529966
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,2,1,1,0,4,0,0,0,25656654.398188785,44271093.98432614,0.0,16775881.327935986,4496720.710291547,349740367.88095105,0.06214588229871559
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,2,1,0,3,0,0,7,86840461.27008966,120396934.47936295,57915861.26321353,1189185.742959352,0.0,372267687.2306424,0.01147851445280682
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,65782719.968927495,125874136.178824,57915861.26321353,308365.2338855522,1424505.179375089,328211721.6338115,0.011575383404668077
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,5,0,0,0,132793570.23540068,41624278.56667384,0.0,0.0,0.0,253926655.7137482,0.0035754874303161933
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,4,0,0,2,0,0,0,89311570.59497778,82172865.64586361,0.0,7762407.266709162,0.0,275765076.41368246,0.025869829386862303
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,3,0,0,58038748.439854465,129442684.64149235,0.0,0.0,2982547.5468104575,459138056.6913518,0.002278771582358059
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69741638.56422162,78040398.52318019,0.0,0.0,7122525.896875445,347421876.27261853,0.06209356550309458
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,3,3,0,5,0,0,0,25658986.82790298,47571616.99443871,0.0,10650820.299171273,4496720.710291547,347965178.04878885,0.006595413642857398
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,2,0,1,1,2,0,0,0,105381032.82454225,33467948.017148428,0.0,0.0,0.0,359424947.95326704,0.010217645152908472
0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,14367469.526379675,160175070.08790183,0.0,4244386.741557168,2982547.5468104575,409171589.55488956,0.004040140969245711
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,1,0,3,0,0,0,0,0,5,0,2,0,0,0,49031936.11051926,61125658.0245713,0.0,10650820.299171273,0.0,398153270.09222114,0.025394937781669444
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,1,0,3,0,0,1,1,2,0,2,0,0,0,79616611.35688385,147466790.21914497,0.0,0.0,0.0,455010393.6240858,0.003255287711622784
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,6,6,3,0,0,3,0,0,62912988.51030381,49031936.11051926,0.0,10650820.299171273,823855.1757706844,359254226.08994466,0.029630072160584733
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,3,5,0,2,0,0,0,45134364.75051458,38674037.94996147,0.0,26627050.74792818,0.0,334432881.3774677,0.008471063160673684
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,29510918.698400825,44419370.35244672,0.0,25522954.982305154,30309321.858636327,310823661.3991171,0.01832951614633958
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,2,0,0,1,3,0,0,7,2,2,0,5,0,0,0,87950538.16773126,157422181.366876,57915861.26321353,308365.2338855522,0.0,388706336.75215256,0.008598804385941478
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,25656654.398188785,83581874.1005282,0.0,5325410.149585636,6521875.89327104,336845119.7066262,0.0873357594246417
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,1,1,2,0,3,0,0,0,92857591.13694689,133237755.93660946,0.0,1662239.8818302515,0.0,295057065.03703684,0.007064252487162021
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,25658986.82790298,160230148.68236506,0.0,5325410.149585636,823855.1757706844,386545229.75379634,0.006686371787910519
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,5,0,0,0,127757267.81812647,41624278.56667384,0.0,0.0,0.0,267789226.59573522,0.004076569421156005
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,2,2,0,0,0,0,36090035.72590222,2611096.9685717234,0.0,6429638.946633259,0.0,193870451.3265451,0.018599114665258563
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,6,2,0,0,0,0,36090035.72590222,2611096.9685717234,0.0,6429638.946633259,872149.6604937636,193135666.1596039,0.020109866128001943
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,5,3,0,0,0,0,38599263.167866,1091220.002653909,0.0,4929410.723200547,0.0,162878449.79068637,0.005565603699475437
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,5,1,2,2,0,0,0,0,36090035.72590222,2611096.9685717234,0.0,4415173.527973029,0.0,241579867.85299504,0.021614301299951028
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,31255018.461389575,4381705.421608138,0.0,10844812.474606289,0.0,114441898.44372043,0.002058150496349243
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,3,2,4,0,0,0,0,40849231.0417208,30866883.676660668,0.0,0.0,0.0,228848665.3755349,0.00021699047604291325
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,2,0,0,0,0,36090155.19078265,2611216.4334521517,0.0,10844812.474606289,0.0,126356635.04650871,0.0018853112093810461
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,0,0,0,24999049.622706376,63066939.51689181,0.0,0.0,0.0,207008418.5439384,0.03401438046538679
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,6,2,0,0,0,0,36090184.14344779,2611245.386117291,0.0,6429638.946633259,872149.6604937636,191807578.65892646,0.002428937312555658
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,2,0,2,2,0,0,3,0,36090107.685924314,2611168.9285938167,0.0,4415173.527973029,0.0,224972333.05799216,0.003838123435267013
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,2,1,2,2,0,1,0,0,36090155.19078265,2611216.4334521517,0.0,4415173.527973029,731832.1307557309,220477033.06417787,0.0014877881358501077
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,0,0,0,36924775.60583725,2400708.1093127984,0.0,10844812.474606289,0.0,124869507.4297325,0.012306185109283215
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,117875.46716942197,121340474.8309052,0.0,0.0,0.0,476657666.4855319,2.5212694446162645e-05
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1369700.841993532,1632310.8100452665,0.0,2011961.059847088,0.0,375887094.0955262,0.0038845507019416464
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5,2,0,0,0,0,36090035.72590222,2611096.9685717234,0.0,6429638.946633259,1603981.7912494945,170313092.84777543,0.021620617590745322
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,64599030.27732149,0.0,0.0,0.0,0.0,413477546.1551125,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,13180014.364076545,8174288.276599193,0.0,13380550.49645139,5752455.02184261,219792722.15046436,0.0069660191809002995
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,25908308.214676015,33450534.427473906,0.0,2006876.9086181517,0.0,205140626.92059004,0.03405389929793313
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,46516025.81196913,10110611.37813069,0.0,0.0,0.0,320548367.94518936,0.049163133864656205
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,7232689.790053356,8619398.999910017,0.0,5447531.01816851,14533266.820254268,274194540.3082293,0.02623498532803977
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,0,0,40661467.07256993,2400708.1093127984,0.0,10844812.474606289,0.0,119565200.25239494,0.012306185109283215
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,29009188.32680315,4733499.283634558,0.0,13380550.49645139,5752455.02184261,219188669.47110298,0.0041955985410833925
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,36090107.685924314,2611168.9285938167,0.0,4415173.527973029,2335813.9220052254,179182803.24498022,0.009412760047745217
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,40819507.828215025,39117303.63032798,0.0,2014465.4186602302,3207963.582498989,151782408.41755018,0.0013684142981747049
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,24999049.622706376,67988506.30077317,0.0,0.0,0.0,202692349.94745812,0.033273043487957496
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,26984414.59955631,31959671.548541408,0.0,4415173.527973029,2335813.9220052254,190622761.20262775,0.05523191114084471
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,38863331.800626956,2611096.9685717234,0.0,4415173.527973029,2335813.9220052254,151037988.31722045,0.010181174054784749
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26072023.986256804,31933218.746628493,0.0,0.0,0.0,274608081.27967995,0.0037523896799589616
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,68383606.26190177,0.0,0.0,0.0,0.0,289525334.6751084,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,0,36090035.72590222,2611096.9685717234,0.0,4415173.527973029,2335813.9220052254,179571695.8971985,0.026146555688181167
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,25908308.214676015,30677238.352749165,0.0,2006876.9086181517,0.0,221656006.85535303,0.04491432817809947
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,117877.28735884234,140476.65109462288,0.0,0.0,0.0,468815941.7127042,2.0170155556930115e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7232953.367034534,8619662.576891195,0.0,5447531.01816851,14533266.820254268,266159356.24914855,0.008744995109346593
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,34028050.69539234,4381441.580886167,0.0,4415173.527973029,2335813.9220052254,156953522.8294473,0.012341152281674565
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,460214.2393701695,31248453.22547755,0.0,0.0,0.0,389860838.70326215,0.008572232012655362
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,843731.9855530013,1005498.8318413205,0.0,1681006.629748234,0.0,386056356.70222276,0.0020950915206342214
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,2,0,0,7232853.556633575,53803848.589867756,0.0,4217757.024253712,17793589.00776065,280289728.89245784,0.008402819251126422
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,34284467.06724871,459338.35281281976,0.0,1230211.9326672656,0.0,303601641.7477639,0.004125906977552806
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27536686.936248753,2978673.844192722,0.0,7998267.3242830355,0.0,221092980.32478425,0.001524116643900321
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7232441.717600483,8619150.927457143,0.0,13380550.49645139,5752455.02184261,205087708.97834253,0.046924547175809746
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,10337826.433782946,28015708.541629802,0.0,7998267.3242830355,0.0,233027603.2389151,0.019561077726578252
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,34282518.00466808,457015.5875275277,0.0,2064494.3570948234,0.0,386155835.2914603,0.002324340975215174
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,26451062.462189425,1684932.0073694987,0.0,844775.1427400426,0.0,293407484.6898176,0.008728250340074706
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,25909919.81703348,29814894.424356274,0.0,4929410.723200547,0.0,177457217.7413235,0.008357235048751572
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,2,3,0,0,0,0,40819534.1648465,2400843.1165110404,0.0,4415173.527973029,2335813.9220052254,161984505.59502813,0.001190234132183319
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,2,5,0,0,3,0,0,7232689.790053356,53803553.21198735,0.0,4217757.024253712,9431064.770933561,300397564.89545333,0.013909837413394575
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,31254754.620667603,4381441.580886167,0.0,10844812.474606289,0.0,116499962.95235822,0.014859997766058664
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,75830083.53690255,0.0,0.0,0.0,0.0,167930083.53690255,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,30122312.25163675,6060052.690191625,0.0,4415173.527973029,2335813.9220052254,164872643.8997267,0.012501662925111325
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,5,0,0,0,7232441.717600483,41409967.60330085,0.0,8799153.760352552,11773022.014801629,274244830.98112476,0.039142203950922626
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,46516344.53582071,10110930.101982266,0.0,0.0,0.0,301217293.51300746,0.008547057275491014
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,117872.48064503321,140471.84438081377,0.0,0.0,0.0,489707310.4328335,0.00012102093334158069
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39573342.872527644,10574669.584031703,0.0,0.0,0.0,294329080.97100925,0.021834980271499882
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,6,2,4,0,0,0,0,71549235.97792521,166888.61286507195,0.0,0.0,0.0,259051476.06133974,0.00011717485706317314
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,15063815.57718724,10419353.669790369,0.0,2074987.075407308,0.0,274128398.6118846,0.021702366547157813
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,26985420.587992314,31097266.776365355,0.0,10844812.474606289,0.0,162886532.06442422,0.01558385610189004
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,3,2,0,3,0,1,38046103.082923524,2400708.1093127984,0.0,4415173.527973029,0.0,235718581.22197682,0.004922474043713286
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,36804979.814351045,30858086.191322573,0.0,0.0,0.0,287632506.9325629,4.5154918629518315e-05
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,15064142.326597642,10419680.41920077,0.0,844775.1427400426,0.0,305030558.27729315,0.007414274582422324
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,30122131.477138046,6059871.91569292,0.0,10844812.474606289,0.0,136788668.6825996,0.018391338699408257
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10338209.090763073,58417703.904634535,0.0,1485708.7636781111,0.0,282237098.74048674,0.008504890827123104
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,38098677.823773414,1699823.1247850235,0.0,2006876.9086181517,0.0,181295340.03494608,0.0028537017515751243
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,64731683.73962631,158086.19132257396,0.0,0.0,0.0,278613163.04688114,7.525819771586387e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,2,0,2,0,0,36090155.19078265,2611216.4334521517,0.0,4415173.527973029,1603981.7912494945,205322788.184982,0.0012773689219936608
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,16949207.65331578,11461063.36933747,0.0,7998267.3242830355,0.0,243330489.03428906,0.027866452818601527
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,25000611.94859929,59431250.237309635,0.0,0.0,0.0,214197814.72069564,0.004961542982290799
